id,sourceDocumentId,topicId,type,questionText,options,correctAnswer,explanation,difficulty,createdAt,lastUsed,useCount
"40","6","16","definition","Was versteht man unter der Absprungrate (Bounce Rate) in der Webanalyse?","[{""id"":""a"",""text"":""Die Rate, mit der Nutzer innerhalb einer Website von einer Seite zur nächsten navigieren."",""correct"":false},{""id"":""b"",""text"":""Die Rate der Webseitenbesucher, die nach dem Besuch nur einer einzelnen Seite die Website verlassen."",""correct"":true},{""id"":""c"",""text"":""Die Anzahl der Klicks auf externe Links, die von einer Website ausgehen."",""correct"":false},{""id"":""d"",""text"":""Die Rate der Nutzer, die Produkte in ihren Warenkorb legen und anschließend nicht zur Kasse gehen."",""correct"":false}]","","Die Absprungrate (Bounce Rate) beschreibt den Anteil der Besucher, die nur eine einzelne Seite aufrufen und dann die Website verlassen, ohne weitere Interaktionen durchzuführen.","basic","2025-08-20T07:13:22.726Z","","0"
"41","6","16","assignment","Zu welchem Thema gehört folgender Begriff: Heat Map","[{""id"":""a"",""text"":""Conversion-Optimierung"",""correct"":true},{""id"":""b"",""text"":""Datensicherheit"",""correct"":false},{""id"":""c"",""text"":""Personalentwicklung"",""correct"":false},{""id"":""d"",""text"":""Lagerlogistik"",""correct"":false}]","","Heat Maps werden im Rahmen der Conversion-Optimierung eingesetzt, um die Nutzerinteraktionen auf einer Website visuell darzustellen und Verbesserungen abzuleiten.","basic","2025-08-20T07:13:22.727Z","","0"
"42","1","17","definition","Welches Modell beschreibt, dass Kommunikation immer durch einen Sender und einen Empfänger erfolgt, die über einen gemeinsamen Code kommunizieren?","[{""id"":""a"",""text"":""Eisbergmodell"",""correct"":false},{""id"":""b"",""text"":""Sender-Empfänger-Modell"",""correct"":true},{""id"":""c"",""text"":""Johari-Fenster"",""correct"":false},{""id"":""d"",""text"":""Vier-Seiten-Modell"",""correct"":false}]","","Das Sender-Empfänger-Modell beschreibt die Grundstruktur der Kommunikation zwischen Sender und Empfänger unter Verwendung eines gemeinsamen Codes.","basic","2025-08-20T07:18:13.791Z","2025-08-20T11:26:48.435Z","2"
"43","1","17","case","Ein Teamleiter bemerkt, dass seine Mitarbeiter häufig Missverständnisse haben und sich nicht gut verstehen. Er möchte die Dialoge im Team verbessern. Welche Kommunikationsstrategie könnte er anwenden, um die Beziehungsebene zu verbessern?","[{""id"":""a"",""text"":""Eisbergmodell berücksichtigen"",""correct"":true},{""id"":""b"",""text"":""Nur auf den Sachinhalt fokussieren"",""correct"":false},{""id"":""c"",""text"":""Störungen ignorieren"",""correct"":false},{""id"":""d"",""text"":""Kommunikation komplett einstellen"",""correct"":false}]","","Das Eisbergmodell zeigt, dass der größte Teil der Kommunikation auf der unsichtbaren Beziehungsebene stattfindet. Um Missverständnisse zu vermeiden, sollte der Teamleiter auch auf nonverbale Signale und Gefühle achten.","basic","2025-08-20T07:18:13.792Z","2025-08-20T11:20:25.779Z","2"
"44","2","18","definition","Was ist ein Disziplinarvorgesetzter und welche Entscheidungsbefugnisse hat er?","[{""id"":""a"",""text"":""Ein Vorgesetzter ohne Entscheidungsbefugnisse in disziplinarischen Angelegenheiten."",""correct"":false},{""id"":""b"",""text"":""Ein Vorgesetzter, der in disziplinarischen Angelegenheiten wie Gehaltserhöhungen, Versetzungen, Abmahnungen und Kündigungen entscheiden kann."",""correct"":true},{""id"":""c"",""text"":""Ein Vorgesetzter, der lediglich fachliche Aufträge erteilt."",""correct"":false},{""id"":""d"",""text"":""Ein Vorgesetzter, der die Strategieentwicklung in Produktions- und Leistungsfaktoren verantwortet."",""correct"":false}]","","Ein Disziplinarvorgesetzter verfügt über Entscheidungsbefugnisse in disziplinarischen Angelegenheiten wie Gehaltserhöhungen, Versetzungen, Abmahnungen und Kündigungen, was ihn von einem Fachvorgesetzten unterscheidet.","basic","2025-08-20T07:18:24.681Z","2025-08-20T11:26:35.618Z","2"
"45","2","18","assignment","Zu welchem Thema gehört folgender Begriff: Hygienefaktoren","[{""id"":""a"",""text"":""SMARTI-Ziele"",""correct"":false},{""id"":""b"",""text"":""Zwei-Faktoren-Theorie von Frederick Herzberg"",""correct"":true},{""id"":""c"",""text"":""Management by Objectives"",""correct"":false},{""id"":""d"",""text"":""Maslows Bedürfnishierarchie"",""correct"":false}]","","Hygienefaktoren sind Teil der Zwei-Faktoren-Theorie von Frederick Herzberg. Sie führen bei Nicht-Erfüllung zu Unzufriedenheit und sind keine Motivatoren im Sinne der Theorie.","basic","2025-08-20T07:18:24.682Z","2025-08-20T08:34:30.629Z","3"
"46","3","19","definition","Definieren Sie das Konzept 'Employer Branding' und erläutern Sie dessen Relevanz im Kontext der Personalbeschaffung.","[{""id"":""a"",""text"":""Employer Branding ist die Außendarstellung eines Unternehmens ohne Bezug auf die Mitarbeitergewinnung."",""correct"":false},{""id"":""b"",""text"":""Employer Branding bezeichnet die Strategie, Arbeitnehmer durch finanzielle Anreize allein zu gewinnen."",""correct"":false},{""id"":""c"",""text"":""Employer Branding ist die Positionierung eines Unternehmens als attraktive Arbeitgebermarke, um Talente durch positive Ausstrahlung zu gewinnen."",""correct"":true},{""id"":""d"",""text"":""Employer Branding umfasst die organisatorische Umstrukturierung ohne Fokus auf Mitarbeiter."",""correct"":false}]","","Employer Branding zielt darauf ab, Arbeitgeber als attraktive Marke zu positionieren, um im Wettbewerb um Fachkräfte erfolgreich zu sein. Dies ist besonders wichtig wegen des demografischen Wandels und des Fachkräftemangels.","basic","2025-08-20T07:18:30.371Z","2025-08-20T08:36:38.754Z","3"
"47","3","19","assignment","Zu welchem Thema gehört folgender Begriff: Personalentwicklung","[{""id"":""a"",""text"":""Personalsuche"",""correct"":false},{""id"":""b"",""text"":""Personalbindung"",""correct"":false},{""id"":""c"",""text"":""Personalplanung"",""correct"":true},{""id"":""d"",""text"":""Onboarding"",""correct"":false}]","","Personalentwicklung gehört zur Personalplanung, da sie darauf abzielt, Mitarbeiter durch gezielte Maßnahmen zu fördern und zu qualifizieren, um deren Fähigkeiten und Talente passend zur Unternehmensstrategie einzusetzen.","basic","2025-08-20T07:18:30.372Z","2025-08-20T08:33:35.028Z","3"
"48","4","20","definition","Was versteht man unter einem Berufsausbildungsvertrag gemäß Berufsbildungsgesetz (BBiG)?","[{""id"":""a"",""text"":""Ein Verbundvertrag zur Regelung der Geschäftsbeziehungen mit Lieferanten."",""correct"":false},{""id"":""b"",""text"":""Ein Vertrag, der die Rechtsbeziehungen zwischen dem Ausbildungsbetrieb und dem Auszubildenden regelt."",""correct"":true},{""id"":""c"",""text"":""Ein mündlicher Vertrag, der keine schriftliche Form erfordert."",""correct"":false},{""id"":""d"",""text"":""Ein Vertrag, der ausschließlich von der Berufsschule erstellt wird."",""correct"":false}]","","Der Berufsausbildungsvertrag ist ein schriftlich abzufassender Vertrag, der die Rechtsbeziehung zwischen dem Ausbildungsbetrieb und dem Auszubildenden gemäß § 10 BBiG regelt.","basic","2025-08-20T07:18:39.358Z","2025-08-20T11:25:18.720Z","2"
"49","4","20","assignment","Zu welchem Thema gehört folgender Begriff: Jugendarbeitsschutzgesetz (JArbSchG)?","[{""id"":""a"",""text"":""Berufsausbildungsvorbereitung"",""correct"":false},{""id"":""b"",""text"":""Berufliche Fortbildung"",""correct"":false},{""id"":""c"",""text"":""Jugendarbeitsschutz"",""correct"":true},{""id"":""d"",""text"":""Berufliche Umschulung"",""correct"":false}]","","Das Jugendarbeitsschutzgesetz (JArbSchG) gehört zum Thema Jugendarbeitsschutz und regelt die Arbeitsbedingungen für Arbeitnehmer unter 18 Jahren.","basic","2025-08-20T07:18:39.359Z","2025-08-20T11:23:53.554Z","2"
"50","5","21","definition","Wie definiert die DIN 69901-5 das Projektmanagement?","[{""id"":""a"",""text"":""Als die Gesamtheit von Führungsaufgaben, Führungsorganisation, Führungstechniken und -mitteln für Initiierung, Definition, Planung, Steuerung und Abschluss von Projekten."",""correct"":true},{""id"":""b"",""text"":""Als die Planung und Durchführung von Projekten ohne Rücksicht auf das Budget."",""correct"":false},{""id"":""c"",""text"":""Als die Optimierung von Ressourcen für maximale Effizienz."",""correct"":false},{""id"":""d"",""text"":""Als die Entwicklung von Produkten unabhängig vom Zeitrahmen."",""correct"":false}]","","Projektmanagement nach DIN 69901-5 umfasst alle Führungsaufgaben, -organisation und -techniken, die zur vollständigen Abwicklung eines Projekts notwendig sind.","basic","2025-08-20T07:18:49.181Z","2025-08-20T11:30:55.698Z","2"
"51","5","21","case","Ein Unternehmen möchte eine neue Software entwickeln, die spezifischen Kundenanforderungen gerecht wird und plant, einen agilen Ansatz zu verwenden. Welche Vorteile bietet ein agiles Vorgehen für dieses Projekt?","[{""id"":""a"",""text"":""Feste Anforderungen zu Beginn, die nicht geändert werden können."",""correct"":false},{""id"":""b"",""text"":""Große Flexibilität bei sich ändernden Anforderungen und regelmäßiges Kundenfeedback."",""correct"":true},{""id"":""c"",""text"":""Ein einmaliger Entwicklungszyklus ohne Zwischenprüfungen."",""correct"":false},{""id"":""d"",""text"":""Hohe Planungsgenauigkeit und starre Prozesse."",""correct"":false}]","","Ein agiles Vorgehen ermöglicht Flexibilität bei sich ändernden Anforderungen und regelmäßiges Kundenfeedback, was besonders bei projektspezifischen Kundenanforderungen von Vorteil ist.","basic","2025-08-20T07:18:49.181Z","2025-08-20T11:20:11.308Z","2"
"52","6","22","definition","Was versteht man unter dem Pareto-Prinzip im Zeitmanagement?","[{""id"":""a"",""text"":""Es besagt, dass 80% der Ergebnisse in 20% der aufgewendeten Zeit erzielt werden."",""correct"":true},{""id"":""b"",""text"":""Es bedeutet, dass Aufgaben in drei Kategorien geteilt werden: A, B und C."",""correct"":false},{""id"":""c"",""text"":""Es beschreibt eine Matrix zur Unterscheidung zwischen wichtigen und dringenden Aufgaben."",""correct"":false},{""id"":""d"",""text"":""Es ist eine Methode zur Erstellung von To-do-Listen mit digitaler Unterstützung."",""correct"":false}]","","Das Pareto-Prinzip im Zeitmanagement besagt, dass 80% der Ergebnisse oft in 20% der aufgewendeten Zeit erzielt werden, was zur Priorisierung wichtiger Aufgaben nützlich ist.","basic","2025-08-20T07:18:57.026Z","","0"
"53","6","22","assignment","Zu welchem Thema gehört folgender Begriff: Eisenhower-Matrix","[{""id"":""a"",""text"":""Lernmethoden"",""correct"":false},{""id"":""b"",""text"":""Zeitmanagement"",""correct"":true},{""id"":""c"",""text"":""Führungsstile"",""correct"":false},{""id"":""d"",""text"":""Resilienz"",""correct"":false}]","","Die Eisenhower-Matrix ist ein Werkzeug im Zeitmanagement zur Einteilung von Aufgaben nach Wichtigkeit und Dringlichkeit.","basic","2025-08-20T07:18:57.026Z","","0"
"54","1","23","definition","Ein Unternehmen im E-Commerce muss zur Sicherung seiner Wettbewerbsfähigkeit eine umfassende Analyse der externen Faktoren vornehmen, die als PEST-Analyse bekannt ist. Dabei sind technologische und rechtliche Aspekte besonders hervorzuheben. In diesem Kontext stellt sich die Frage nach der Definition von Geschäftsmodellen der digitalen Wirtschaft. Welcher Begriff beschreibt am präzisesten das Grundkonzept eines Geschäftsmodells innerhalb dieses Rahmens?","[{""id"":""a"",""text"":""Ein Geschäftsmodell ist eine differenzierte Darstellung der operativen und strategischen Prozesse eines Unternehmens zur Maximierung der Kundenorientierung."",""correct"":false},{""id"":""b"",""text"":""Ein Geschäftsmodell ist eine modellhafte Repräsentation der logischen Zusammenhänge, wie eine Organisation Mehrwert für Kunden erzeugt und Erträge für sich sichert."",""correct"":true},{""id"":""c"",""text"":""Ein Geschäftsmodell beschreibt die spezifischen Markt- und Kundenstrategien eines Unternehmens, einschließlich der zugehörigen Preismodelle."",""correct"":false},{""id"":""d"",""text"":""Ein Geschäftsmodell ist ein umfassendes Dokument, das alle finanziellen und nicht-finanziellen Aspekte eines Unternehmens abbildet, inklusive der juristischen Bestimmungen."",""correct"":false}]","","Die Definition eines Geschäftsmodells umfasst die Art und Weise, wie eine Organisation Mehrwert bietet und zugleich ihre Ertragsstruktur aufbaut und sichert, was in der Definition von Option b erfasst wird.","profi","2025-08-20T08:00:19.268Z","2025-08-20T11:30:45.685Z","2"
"55","1","23","assignment","Zu welchem Thema gehört folgender Begriff: Connection","[{""id"":""a"",""text"":""Erlösmodelle der direkten und indirekten Monetarisierung"",""correct"":false},{""id"":""b"",""text"":""Geschäftskonzepte der digitalen Wirtschaft - 5C"",""correct"":true},{""id"":""c"",""text"":""Nutzung 'klassischer' Kanalstrategien im E-Commerce"",""correct"":false},{""id"":""d"",""text"":""Globale Strategien und Marktanpassung von Geschäftsmodellen"",""correct"":false}]","","Der Begriff 'Connection' gehört zu den 5C-Geschäftskonzepten und beschreibt den Grad der formalen Verknüpfungen in Netzwerken, was die technologische und kommerzielle Verbindung im E-Commerce unterstützt.","profi","2025-08-20T08:00:19.271Z","2025-08-20T11:27:30.866Z","2"
"56","2","24","definition","Ein mittelständisches Unternehmen, das im E-Commerce tätig ist, und plant, in einen neuen internationalen Markt zu expandieren. Es untersucht die potenziellen politischen Risiken, die die Investition betreffen könnten, wie die Stabilität der politischen Institutionen und mögliche außenpolitische Beziehungen. Welches strategische Instrument bietet eine systematische Analyse dieser makroökonomischen Umweltfaktoren und in welchen Hauptkategorien gliedert sich dieses Instrument insbesondere?","[{""id"":""a"",""text"":""PEST-Analyse, mit den Kategorien Political, Economic, Socio-demographic und Technological Factors"",""correct"":true},{""id"":""b"",""text"":""SWOT-Analyse, bestehend aus den Kategorien Strengths, Weaknesses, Opportunities und Threats"",""correct"":false},{""id"":""c"",""text"":""CAGE-Analyse, bestehend aus den Kategorien Cultural, Administrative, Geographic und Economic Distance"",""correct"":false},{""id"":""d"",""text"":""Porter's Five Forces, bestehend aus den Kräften Lieferantenmacht, Käufermacht, Bedrohung durch neue Konkurrenten, Bedrohung durch Ersatzprodukte und Rivalität unter bestehenden Wettbewerbern"",""correct"":false}]","","Die PEST-Analyse ist ein strategisches Instrument zur systematischen Untersuchung der makroökonomischen Umweltfaktoren, wobei sie sich auf Political, Economic, Socio-demographic und Technological Factors konzentriert, um potenzielle Chancen und Risiken eines Marktes zu bewerten.","profi","2025-08-20T08:00:38.062Z","2025-08-20T11:46:45.577Z","2"
"57","2","24","case","Ein globales E-Commerce-Unternehmen plant, seine Geschäftstätigkeiten in einem neuen internationalen Markt auszubauen, und steht vor der Entscheidung, entweder die Waterfall- oder die Sprinkler-Strategie zu nutzen. Berücksichtigen Sie, dass der Markt von hoher sozio-demografischer Stabilität geprägt ist, jedoch gleichzeitig extrem dynamisch in Bezug auf technologischen und ökonomischen Wandel ist. Welches Markteintrittsmodell ist unter diesen Bedingungen am vorteilhaftesten und warum?","[{""id"":""a"",""text"":""Die Waterfall-Strategie, da sie es ermöglicht, schrittweise Erfahrungen zu sammeln und Ressourcen effizient in einem stabilen Umfeld zu verteilen"",""correct"":false},{""id"":""b"",""text"":""Die Sprinkler-Strategie, da sie durch simultane Marktbearbeitung in einem stark dynamischen Umfeld Vorteile bietet, umfangreiche Marktanteile schneller sichert und die Geschwindigkeit von Anpassungen erhöht"",""correct"":true},{""id"":""c"",""text"":""Eine Kombination aus Waterfall- und Sprinkler-Strategie, da sie die Vorteile beider Strategien kombiniert, entsprechend den Produktlebenszyklen und den Entwicklungen des ökonomischen Wandels"",""correct"":false},{""id"":""d"",""text"":""Die Waterfall-Strategie, da sie für digitale Produkte am geeignetsten ist, um jede Region mit individualisierten Marktstrategien zu adressieren"",""correct"":false}]","","In einem dynamischen Umfeld mit raschem technologischen und ökonomischen Wandel ist die Sprinkler-Strategie vorteilhafter, da sie die gleichzeitige Bearbeitung aller Zielmärkte ermöglicht. Dies führt zu einer schnelleren Sicherung von Marktanteilen und erhöht die Flexibilität und Anpassungsgeschwindigkeit.","profi","2025-08-20T08:00:38.062Z","2025-08-20T18:36:37.402Z","4"
